objid,ra,dec,u,g,r,i,z
1237674462554685533,123.43343718,-5.75292031,22.097372,19.286081,17.936754,16.873974,16.266457
1237674462554620573,123.42578589,-5.7551628,19.305323,18.137375,17.675831,17.523241,17.417116
1237674462554620599,123.42548935,-5.75602068,21.832745,21.608089,20.162834,18.881401,18.104044
1237674462554685497,123.43767598,-5.74536363,17.126297,14.410659,13.339308,15.663912,12.68403
1237674462554685526,123.43883102,-5.75174242,18.213793,17.076435,16.654573,16.506916,16.382092
1237674462554685541,123.42579544,-5.74071311,19.345238,17.809748,17.294369,17.071686,16.969227
1237674462554620604,123.41717393,-5.74767741,21.66506,25.11438,19.530874,22.064016,18.756174
1237674462554685552,123.43967852,-5.74948366,21.74342,19.897099,18.644888,17.661192,17.218319
1237674462554685558,123.42026124,-5.73811559,21.900127,19.27483,18.265467,17.825617,17.612408
1237674462554620540,123.42918551,-5.76666407,12.914293,15.334414,13.956467,16.37458,11.954271
1237674462554620566,123.42950401,-5.77192952,18.38917,17.133053,16.701956,16.566963,16.471836
1237674462554620569,123.41751587,-5.76665738,20.541742,17.703735,17.279917,17.079018,17.022278
1237674462554685502,123.43621303,-5.73409088,14.397302,15.173597,14.265039,14.51625,12.785336
1237674462554685506,123.44643989,-5.75547029,16.221529,14.828379,14.356411,14.197996,14.12918
1237674462554685528,123.42642145,-5.73074167,18.318235,17.018873,16.595896,16.447897,16.394386
1237674462554685554,123.41971367,-5.73528943,20.414955,18.596298,17.963219,17.635756,17.529072
1237674462554685560,123.44577437,-5.76213111,20.195517,18.92798,18.44359,18.32056,18.140251
1237674462554685564,123.44276895,-5.74315063,24.63464,20.039946,19.013834,18.42864,18.483316
1237674462554685571,123.44482739,-5.75969901,24.184269,20.942947,19.391411,18.958508,22.827494
1237674462554620545,123.40073139,-5.7520205,16.940802,15.021245,14.2581,14.020295,13.881182
1237674462554620552,123.40581568,-5.74763969,17.386976,15.68049,15.017867,14.820346,14.727857
1237674462554620558,123.40856577,-5.77314758,17.911312,16.383085,15.673323,15.407795,15.22584
1237674462554620575,123.41019572,-5.73878623,19.630241,18.193474,17.688215,17.508404,17.424965
1237674462554620576,123.42554447,-5.77901605,26.061035,29.50037,18.332649,17.530912,16.933868
1237674462554620577,123.40705239,-5.76725984,20.137283,20.494074,19.179117,17.563156,16.686583
1237674462554620594,123.41345655,-5.77028947,26.234774,21.435163,20.725214,21.019772,18.869503
1237674462554621442,123.40780855,-5.73114677,23.159729,24.239294,21.958401,20.908939,20.50172
1237674462554621595,123.40246349,-5.73260901,23.034636,23.127897,22.22497,21.441917,20.732481
1237674462554685499,123.44873558,-5.76689392,13.934065,14.275974,13.895901,14.175742,12.759204
1237674462554685531,123.42048822,-5.72333922,21.411816,17.484123,16.966766,16.740438,16.648224
1237674462554685544,123.44769535,-5.76407387,21.576561,17.998156,17.509048,17.359335,17.242584
1237674462554685548,123.45487831,-5.76286945,20.928883,18.809586,17.747421,17.416792,17.129761
1237674462554685555,123.4507922,-5.76377843,23.65678,19.608238,18.257839,17.794306,17.463659
1237674462554685563,123.45139748,-5.73903706,24.63464,20.979881,19.71063,18.092417,17.76738
1237674462554685569,123.44830827,-5.73507358,17.97336,30.902838,30.173611,29.334133,27.597105
1237674462554685575,123.42914012,-5.72792961,23.709942,22.524487,21.624643,18.773098,20.495014
1237674462554686976,123.44526539,-5.73310183,25.364515,24.156897,22.262705,21.580612,21.161318
1237673710935343269,123.44834538,-5.78462473,17.370815,15.658922,14.957829,14.774349,14.606788
1237673710935343280,123.45218922,-5.78649863,19.00577,16.591587,15.680123,15.343604,15.138536
1237673710935343304,123.44969597,-5.78577727,19.665466,18.574518,18.158792,18.176107,19.295975
1237674462554620541,123.42075455,-5.78250163,13.238771,13.975405,13.524648,13.833445,13.230596
1237674462554620542,123.43206138,-5.78497765,14.690702,14.418321,13.200028,15.257581,13.12292
1237674462554620544,123.41162946,-5.78801537,16.050367,14.797214,14.307457,14.138088,14.078203
1237674462554620550,123.40646522,-5.78415267,16.798723,15.480078,14.994053,14.817405,14.726419
1237674462554620556,123.38527244,-5.74469888,18.1528,16.248663,15.461491,15.220336,15.09872
1237674462554620557,123.41107433,-5.78001313,17.932447,16.461065,15.626522,15.337094,15.185572
1237674462554620560,123.39280388,-5.75222852,18.906128,16.912075,16.133684,15.852548,15.6901
1237674462554620562,123.39513512,-5.75298037,18.04616,16.851044,16.422916,16.271542,16.197937
1237674462554620564,123.38870412,-5.7538732,18.028996,16.97963,16.709841,16.60223,16.570875
1237674462554620565,123.43753142,-5.78572831,18.370174,17.014046,16.507151,16.364508,16.272051
1237674462554620567,123.39132689,-5.75651929,20.958609,18.617838,17.188644,16.296078,15.816067
1237674462554620581,123.38631502,-5.75500292,20.023661,18.538424,18.022236,17.7887,17.663729
1237674462554620584,123.39244478,-5.74591014,20.307514,18.880428,18.269169,18.013315,17.93045
1237674462554620587,123.40041878,-5.73494398,23.270134,21.046322,19.498434,18.306717,17.648222
1237674462554620591,123.41810426,-5.78957681,17.834883,20.888641,19.297787,18.506689,18.946049
1237674462554620593,123.38981071,-5.763109,22.24362,20.369165,19.130455,18.490114,18.181887
1237674462554620600,123.39572731,-5.75564604,23.046732,25.114422,24.802078,24.361845,18.274296
1237674462554620605,123.41860883,-5.78522884,17.044586,25.114395,24.802052,24.361822,19.570984
1237674462554620614,123.41393881,-5.78418064,19.183498,25.114382,24.80204,24.361813,21.858852
1237674462554620716,123.39230529,-5.72568401,18.125423,16.753214,16.256985,16.076046,15.975761
1237674462554620739,123.40304876,-5.7248671,15.274378,14.090782,13.689982,13.559216,13.505683
1237674462554620740,123.40507557,-5.72551945,24.931282,24.158186,22.212755,21.060959,20.814861
1237674462554620743,123.40035659,-5.7260574,25.779505,24.269371,23.164518,21.192636,20.228506
1237674462554621421,123.39707072,-5.72987303,23.573351,21.807743,21.259056,20.958138,20.882862
1237674462554621597,123.39795706,-5.72348463,22.571978,23.03797,22.145395,21.932365,21.039415
1237674462554685496,123.46980479,-5.76553188,14.939069,13.849827,13.565998,14.338607,13.421119
1237674462554685498,123.46922786,-5.74027221,14.251432,14.628703,14.216618,14.233826,12.996904
1237674462554685503,123.46251869,-5.74444973,15.949551,14.704479,14.333125,14.210278,14.177567
1237674462554685508,123.45442116,-5.77362491,15.645844,14.873314,13.654799,13.493121,12.93722
1237674462554685509,123.43536804,-5.71711877,16.270779,15.139246,14.909943,14.849592,14.862938
1237674462554685511,123.46288351,-5.77390102,17.899063,15.681969,14.836838,14.456361,14.266843
1237674462554685514,123.45882534,-5.72586753,17.000242,15.389817,14.801974,14.611623,14.531052
1237674462554685517,123.40644056,-5.71492061,16.745045,15.588463,15.2747,15.230592,15.155693
1237674462554685523,123.45801249,-5.72713672,19.849504,17.277561,16.025753,15.545181,15.298182
1237674462554685530,123.46208213,-5.71974138,18.627901,17.360085,16.91334,16.74535,16.686998
1237674462554685534,123.45682215,-5.7295921,21.890648,19.034977,17.492495,16.84222,16.491255
1237674462554685545,123.4716457,-5.75846401,21.31794,18.625422,17.639109,17.255129,17.059521
1237674462554685550,123.46548542,-5.72918009,23.678701,19.874311,18.414732,17.500879,17.005747
1237674462554685557,123.40938679,-5.71283267,20.03499,18.599655,18.108475,17.889902,17.792133
1237674462554685559,123.45111661,-5.77638379,20.445513,18.806335,18.147331,17.873013,17.817032
1237674462554685565,123.45068435,-5.7755404,26.880575,31.407021,30.22864,29.732267,17.707142
1237674462554685567,123.46103844,-5.7218743,24.200596,20.967808,19.653393,18.440289,17.803793
1237674462554685570,123.46603996,-5.73104877,28.545044,29.652046,28.733257,28.778294,20.948812
1237674462554685611,123.41400943,-5.71471852,17.346741,16.170168,15.779065,15.631147,15.577597
1237674462554686688,123.40914837,-5.72206034,24.217901,22.238216,20.79591,19.615902,19.082315
1237673710935343270,123.4635918,-5.79654775,16.757183,15.440615,14.987154,14.839015,14.781554
1237673710935343272,123.42181839,-5.80194654,17.084501,15.674005,15.130767,15.010787,14.881742
1237673710935343277,123.44470619,-5.80817876,18.241156,16.272366,15.445005,15.258233,15.075649
1237673710935343279,123.4865066,-5.76977954,17.39736,15.942618,15.447755,15.29617,15.2251
1237673710935343282,123.47046261,-5.78081605,18.902916,16.758474,15.868264,15.574334,15.400396
1237673710935343286,123.47275987,-5.79075085,19.65519,17.501087,16.545967,16.168512,15.938419
1237673710935343291,123.42589683,-5.80639943,20.275156,18.936119,18.510315,19.008778,18.553293
1237673710935343295,123.45992694,-5.79464673,20.442011,18.289944,17.323732,17.006645,16.794088
1237673710935343301,123.45637105,-5.79898403,20.474863,18.738129,17.788073,17.566307,17.408588
1237673710935343302,123.43588086,-5.7975642,24.634626,22.054886,20.049006,17.62335,18.207233
1237673710935343319,123.44274619,-5.80135821,28.666307,25.114397,24.80205,24.361822,17.733513
1237673710935344609,123.47711132,-5.76750131,25.129892,26.454933,20.062014,19.214542,18.719856
1237673710935344622,123.487119,-5.76230975,24.567608,22.92655,21.65778,20.153868,19.525188
1237674462554620546,123.38121392,-5.72696229,14.495836,14.83701,14.263375,14.398546,13.230086
1237674462554620554,123.40495778,-5.80288161,17.011541,15.687632,15.212159,15.09501,15.033198
1237674462554620555,123.3982265,-5.80029085,17.210964,16.104696,15.736728,15.633952,15.573975
1237674462554620561,123.38425067,-5.77094027,20.186201,17.587835,16.453358,16.038805,15.791707
1237674462554620568,123.39257756,-5.7804865,20.724625,18.513559,17.200924,16.580755,16.224056
1237674462554620572,123.38642524,-5.72573958,19.047646,17.790041,17.303139,17.109812,17.030075
1237674462554620574,123.38429522,-5.72050556,19.345245,18.121323,17.673571,17.475372,17.398697
1237674462554620579,123.39042754,-5.78521398,22.222361,20.379103,19.021185,17.533699,16.714785
1237674462554620590,123.40781441,-5.79397125,20.96439,20.589348,19.314184,18.338245,17.839859
1237674462554620595,123.38764327,-5.7742238,25.279997,21.552116,20.186996,18.585306,17.809347
1237674462554620660,123.37069135,-5.74461187,18.653818,17.214956,16.764193,16.618525,16.564329
1237674462554620697,123.37682701,-5.71837685,23.887754,20.325583,19.081804,18.580051,18.338625
1237674462554620717,123.39000429,-5.72630459,21.052212,18.890203,18.059017,17.783058,17.606878
1237674462554620718,123.38952085,-5.72730332,23.251272,20.270832,18.803457,17.982924,17.519684
1237674462554621024,123.3728038,-5.76860057,19.716232,17.761818,17.081219,16.824043,16.697437
1237674462554621038,123.38133993,-5.76237017,21.685221,19.446308,18.011629,17.277788,16.879423
1237674462554621044,123.37207835,-5.74016988,19.093533,17.519276,16.924582,16.693434,16.562428
1237674462554621060,123.3862315,-5.71612831,19.934866,18.876398,18.614037,18.536528,18.485388
1237674462554621071,123.39721881,-5.71850984,21.034184,19.527895,18.88129,18.615454,18.46591
1237674462554621140,123.37950766,-5.71469383,25.015884,24.704584,23.434984,21.848906,21.946087
1237674462554621193,123.38379265,-5.76465098,22.960159,21.133726,19.818338,18.978357,18.51086
1237674462554621396,123.37684649,-5.76430739,23.174088,21.219278,20.569796,20.290161,20.191433
