objid,ra,dec,u,g,r,i,z
1237657878074556739,114.62236069,21.57527095,14.677874,14.678754,14.345743,14.266739,13.264433
1237657878074557756,114.61844782,21.55426283,23.560162,21.333351,20.07321,19.330027,19.035944
1237657878074557340,114.64380501,21.55971728,20.815985,18.801628,18.063211,17.849503,17.653105
1237657878074557341,114.64180725,21.5604512,20.260908,18.52083,17.829689,17.619486,17.486715
1237657878074557751,114.61793851,21.55134274,22.869116,21.797358,20.662598,19.87064,19.433451
1237657878074557377,114.65066381,21.5882566,19.926149,18.289774,17.662683,17.500473,17.338919
1237657878074557545,114.54127241,21.58812666,23.935671,21.158085,19.651499,18.923571,18.581913
1237657878074557823,114.65283039,21.58184545,25.074831,22.706945,21.585728,21.265966,20.457874
1237657878074557984,114.65168149,21.55827909,24.648787,23.58569,21.606733,20.834356,20.141409
1237657878074558078,114.64613814,21.59281227,25.840816,25.521585,23.173849,21.797651,20.818525
1237657878074557072,114.65479459,21.59184547,16.381485,15.256678,15.043301,15.031602,15.017765
1237657878074557371,114.6549792,21.58015303,22.435942,19.759218,18.330593,17.209475,16.542143
1237657878074557413,114.64084125,21.60909943,21.170174,19.124838,18.334667,18.077061,17.846823
1237657878074557483,114.53510757,21.58564234,23.279261,20.164492,18.899061,18.322454,18.035931
1237657878074557719,114.53757821,21.58604381,25.216061,22.858572,21.196053,20.030567,19.540688
1237657878074557722,114.53620183,21.58808207,24.994684,21.431955,19.903162,18.84392,18.315502
1237657878074557846,114.63265425,21.61800581,24.645662,22.870695,21.813965,20.840736,20.07342
1237657878074557929,114.56074251,21.52696067,24.796265,23.227978,22.430395,22.851517,23.614885
1237657878074558069,114.65314772,21.55434668,25.14514,24.06196,22.944563,21.832731,21.382578
1237657878074558119,114.64915717,21.60116726,23.83901,24.566395,23.160217,21.992626,22.3029
1237657878074556882,114.53459407,21.59750335,16.593187,15.450888,15.194603,15.113628,15.111426
1237657878074557071,114.65482955,21.59285926,24.364851,22.011942,20.288332,19.652407,19.109549
1237657878074557083,114.65783409,21.59405822,22.678705,21.609474,21.331787,21.323177,22.11293
1237657878074557311,114.54424773,21.61284527,21.389585,19.16437,18.363758,18.052828,17.938534
1237657878074557343,114.65607423,21.55745501,22.587425,20.09086,18.959414,18.653931,18.383036
1237657878074557353,114.58392842,21.63128936,21.237616,19.049908,18.286062,17.996489,17.866257
1237657878074557354,114.58437595,21.63025921,24.279936,24.630291,22.527037,21.916019,21.295597
1237657878074557426,114.64448305,21.61062655,20.466827,19.278837,18.849491,18.734232,18.537348
1237657878074557688,114.53240158,21.55513659,24.908329,20.902773,19.626266,19.059235,18.811392
1237657878074557697,114.53149666,21.57061504,22.903622,21.228493,20.467367,20.214687,20.299265
1237657878074557706,114.53153877,21.57578944,25.442175,22.054489,20.695807,19.910412,19.527372
1237657878074557710,114.60875768,21.51243009,24.974113,22.966837,21.274332,20.318979,19.846889
1237657878074557733,114.53847073,21.60046054,25.544754,22.454449,21.047796,20.100885,19.699181
1237657878074557735,114.54060507,21.6016791,25.301275,22.711529,21.300508,20.203716,19.660675
1237657878074557798,114.65914538,21.55576201,25.520617,22.424124,21.153446,20.243368,19.702427
1237657878074557855,114.64828969,21.61104632,24.612875,21.393784,20.039265,19.48564,19.006397
1237657878074557856,114.64110783,21.61768718,24.172327,22.667885,21.210777,20.372061,19.968029
1237657878074557937,114.53119418,21.56252268,23.491669,24.188147,22.310455,20.714695,19.984642
1237657878074557949,114.53094041,21.58377742,24.252283,23.469433,21.866192,20.499968,19.85224
1237657878074557955,114.61939884,21.51831362,24.979443,23.786644,22.56897,21.26951,20.598104
1237657878074557974,114.56007892,21.62157935,25.219193,23.069689,21.523258,20.475515,20.030182
1237657878074557998,114.65825387,21.58300216,23.979607,23.294033,22.321404,21.313881,20.465389
1237657878074557999,114.65773821,21.58146156,23.930399,23.910778,22.171871,21.587259,21.255947
1237657878074558013,114.64616446,21.61208892,25.088976,24.278786,22.516129,21.282055,20.545229
