objid,ra,dec,u,g,r,i,z
1237672004223239711,290.21877625,37.76787754,19.006643,16.028547,14.855073,14.496599,14.178371
1237672004223239710,290.21775622,37.76811609,18.424505,15.843202,14.815053,14.402893,14.20421
1237672004223239652,290.21404493,37.77515337,17.760677,14.767001,13.850044,13.488642,13.466013
1237672004223239658,290.2257666,37.77459862,18.528307,15.322448,13.995023,13.476429,13.136611
1237672004223239714,290.2143392,37.77802976,19.022982,16.012169,14.888625,14.469062,14.168911
1237672004223239657,290.21157658,37.77603924,16.277647,14.105911,13.731642,14.219652,12.811234
1237672004223239660,290.22961162,37.7878668,18.033268,14.885578,13.850214,14.435763,12.176391
1237672004223239675,290.22035931,37.75920658,18.206642,15.353268,14.240384,13.837911,13.594663
1237672004223239691,290.20306156,37.78675245,18.518196,15.45174,14.232805,13.863322,13.582375
1237672004223239702,290.22327274,37.78856869,19.042341,15.923252,14.680808,14.233938,14.017882
1237672004223239703,290.22067726,37.78118561,16.992168,15.196586,14.530382,14.256949,14.143445
1237672004223239716,290.22915585,37.76139936,19.024641,16.032309,14.876802,14.476139,14.226055
1237672004223239738,290.2184813,37.78756682,19.429571,16.42664,15.300508,14.904374,14.646835
1237672004223239650,290.20847284,37.79117032,16.184736,13.992651,13.705635,14.301282,12.493252
1237672004223239651,290.21914885,37.74117881,18.443214,15.011677,13.569865,15.02962,12.496779
1237672004223239654,290.18692871,37.7726515,18.375799,14.94097,13.523783,15.015342,12.498347
1237672004223239665,290.25360721,37.75941061,18.582073,15.405166,14.180612,13.752572,13.4571
1237672004223239669,290.19857747,37.79229752,18.501081,15.408258,14.175696,13.675743,13.372389
1237672004223239677,290.25359934,37.7776802,18.367414,15.339441,14.192396,13.748819,13.494372
1237672004223239679,290.23458795,37.74263998,18.387846,15.391058,14.242928,13.825054,13.566669
1237672004223239684,290.18888573,37.78831334,18.264297,15.262784,14.123191,13.730312,13.475694
1237672004223239709,290.19653297,37.75118315,18.293312,15.767744,14.823315,14.472028,14.278313
1237672004223239718,290.21511866,37.74961024,16.880884,15.394919,14.830153,14.622411,14.539053
1237672004223239720,290.24975779,37.76758924,16.667532,15.270018,15.033092,14.970165,15.061301
1237672004223239723,290.24111329,37.78530948,19.515278,16.307419,15.11506,14.716742,14.467004
1237672004223239728,290.2518301,37.78781198,19.342304,16.333996,15.178737,14.742499,14.517881
1237672004223239730,290.24431993,37.79457212,14.932063,14.880154,14.127297,13.648411,12.872213
1237672004223239740,290.22203074,37.74674136,17.224882,15.737759,15.210089,15.036917,14.939732
1237672004223239743,290.24821469,37.75676135,17.464302,15.945173,15.373199,15.117614,15.032361
1237668680465056139,290.23045153,37.81631338,16.816238,14.6494,14.368122,15.260527,13.283242
1237668680465056181,290.24538493,37.81188037,20.094032,17.320915,16.262825,15.933519,15.67755
1237672004223239653,290.2071786,37.72853919,17.551003,15.007148,13.819126,14.651162,12.078298
1237672004223239664,290.27155799,37.76071672,15.765667,14.347482,13.875014,13.723501,13.653542
1237672004223239666,290.17023403,37.77267978,18.014299,15.043756,13.920301,13.521687,13.272006
1237672004223239668,290.17491585,37.7983756,17.915125,15.169265,14.07448,13.68454,13.423721
1237672004223239671,290.17618628,37.76524761,18.19408,15.261026,14.098777,13.684957,13.427821
