objid,ra,dec,u,g,r,i,z
1237673757106897167,90.28275478,23.32771174,17.543137,15.462927,14.968963,20.581413,14.467354
1237673757106897196,90.2776359,23.32929638,19.317669,17.412952,16.380777,15.827888,15.493423
1237673757106897147,90.27061049,23.32879324,14.111987,14.070875,14.024971,14.249645,13.637367
1237673757106897159,90.27622547,23.32920214,16.891998,15.217388,14.589838,16.355551,14.003962
1237673757106897209,90.28659529,23.3133654,21.887001,19.452276,17.508894,16.493391,15.568916
1237673757106897225,90.28843715,23.31847815,14.231608,14.580252,14.402069,14.413189,12.560616
1237673757106897153,90.27333836,23.30784613,15.009336,14.834809,14.429183,15.723597,12.93381
1237673757106897172,90.2969788,23.32134727,17.886139,15.674974,15.086995,14.775472,14.577362
1237673757106897200,90.27976525,23.30723145,24.634645,25.114372,17.641068,16.388765,22.826891
1237673757106897212,90.29353237,23.31041836,17.934616,17.337282,15.827393,18.514961,14.933346
1237673757106897145,90.28489225,23.29832681,15.694283,14.493656,15.742123,15.969149,13.589203
1237673757106897157,90.25340003,23.31922976,16.471493,14.926103,14.504174,15.04834,14.156139
1237673757106897158,90.25644115,23.33224885,16.563744,14.982643,14.554236,15.163653,14.150948
1237673757106897161,90.25646063,23.3249575,14.987138,14.887285,14.71095,15.969995,13.073022
1237673757106897164,90.29990354,23.30480153,16.809778,15.198476,14.691966,15.143532,14.25177
1237673757106897169,90.2618913,23.33005135,17.199034,15.465891,14.965805,14.698615,14.508945
1237673757106897179,90.29379438,23.33504194,16.087486,14.862775,13.15051,12.977982,6.801708
1237673757106897189,90.30143868,23.32657015,24.634645,17.756414,16.268618,15.562181,15.165461
1237673757106897192,90.29521385,23.30346724,24.634647,25.114374,16.304348,15.629543,22.826891
1237673757106897194,90.26430383,23.3359719,14.163923,13.728774,13.298791,13.38076,12.635056
1237673757106897214,90.29910445,23.3188676,20.58732,18.405293,17.230331,16.533419,16.013538
1237673757106962508,90.2945943,23.34017549,18.863661,16.807102,15.854233,15.357117,15.043379
1237673740464816207,90.28341198,23.35494119,19.962086,17.657137,16.335487,15.562269,14.968746
1237673740464816209,90.28084752,23.35405623,19.156828,17.339918,16.37512,15.900909,15.620641
1237673740464816218,90.24847706,23.33468114,21.183563,18.795275,17.270262,16.446159,15.872454
1237673740464816222,90.25951837,23.35017056,20.620846,18.438,17.23691,16.610365,16.226498
1237673740464816248,90.28321517,23.34999447,24.634666,20.113409,18.711361,17.935402,17.359867
