objid,ra,dec,u,g,r,i,z
1237668625695768716,182.52452778,18.54266444,17.84206,17.116392,24.802038,24.361809,22.826908
1237668625695768687,182.52673965,18.53976837,18.059927,16.0413,15.357377,15.187174,14.942616
1237668625695768700,182.52778403,18.54112481,18.219841,17.038616,17.418257,18.081381,18.324749
1237668625695768706,182.52287975,18.54218164,18.434944,17.305712,18.462156,24.361799,22.826895
1237668625695768714,182.52415596,18.5449365,18.521038,17.125824,16.761251,16.554569,16.392448
1237668625695768705,182.52462892,18.54532238,18.618786,17.122862,16.639757,16.358301,16.378391
1237668625695768707,182.52679631,18.53872792,18.700422,17.323307,18.143024,21.130161,22.826895
1237668625695768709,182.52927467,18.53918223,18.454596,17.132294,17.417118,17.856031,18.15414
1237668625695768713,182.52233378,18.54408043,18.509985,17.28285,17.092016,16.920219,17.12302
1237668625695768721,182.52652375,18.54711969,18.599834,17.208729,17.799002,18.067532,18.530291
1237668625695768725,182.52885933,18.54291283,18.594257,17.419693,17.691572,18.217966,18.664333
1237668496858349653,182.52801646,18.53295919,19.481352,18.170067,17.658312,17.49044,17.315823
1237668625695768680,182.51688497,18.54811435,17.528149,15.279092,14.371492,15.440866,13.776711
1237668625695768690,182.52188655,18.5476839,18.305195,16.178354,15.49988,15.165064,15.026496
1237668625695768699,182.52642953,18.53717352,18.193348,16.906618,17.132793,17.464661,17.554363
1237668625695768703,182.5205717,18.53451739,18.172558,16.943995,16.924459,16.938683,17.182621
1237668625695768711,182.52255408,18.54887293,18.209658,16.963547,17.416792,17.572289,17.848362
1237668625695768715,182.53153436,18.5434958,18.461645,17.217875,17.766254,18.33256,18.568037
1237668625695768717,182.51703627,18.54403369,18.478407,17.139881,17.44701,17.810703,17.905809
1237668625695768719,182.53369137,18.53633656,18.374527,17.107506,16.999529,17.089102,17.108997
1237668625695768720,182.5309109,18.54571933,18.52791,17.250019,17.808315,18.372156,18.533457
1237668625695768726,182.52963515,18.54733004,18.473509,17.289799,18.205044,18.636015,20.139805
1237668625695768734,182.52053502,18.53720296,18.509737,17.571859,18.133633,18.785301,22.826895
1237668496858349618,182.54168367,18.53020365,17.962152,16.681524,16.813591,16.934629,16.942865
1237668496858349626,182.53491908,18.5299251,18.228674,17.035677,17.232311,17.403954,17.470137
1237668496858349639,182.51553671,18.53004384,18.597166,17.340067,17.230967,17.180401,17.167526
1237668496858349640,182.53577671,18.521537,18.31179,17.246666,17.504885,17.700287,17.869345
1237668496858349642,182.52780864,18.51911723,21.82822,18.79788,17.384251,16.664129,16.273205
1237668496858349646,182.52315728,18.53220783,19.017105,17.847788,17.274092,17.139711,16.886679
1237668496858349649,182.5116378,18.52664768,19.394403,18.038702,17.486799,17.197193,17.105141
1237668496858349650,182.52740389,18.52997825,19.316029,17.899338,17.357676,17.157881,17.01182
1237668496858349654,182.51783756,18.53048974,19.667202,18.204853,17.699549,17.50437,17.377777
1237668496858349655,182.54547393,18.53306889,19.360289,18.053051,17.549862,17.333353,17.204288
1237668496858349658,182.52189473,18.52216535,19.608067,18.234446,17.70014,17.481697,17.361515
1237668496858349659,182.51694291,18.53080437,21.915609,25.114372,18.443745,18.595215,17.799416
1237668496858349661,182.51330173,18.52433938,19.950277,18.503304,18.016903,17.784012,17.645971
1237668625695768688,182.5343901,18.53537861,18.098251,16.22102,15.465938,15.170194,14.982309
1237668625695768691,182.51577815,18.56316839,18.201351,16.237095,15.488662,15.18442,15.059226
1237668625695768693,182.51443932,18.54277861,17.819098,16.310715,15.729013,15.47591,15.40557
1237668625695768695,182.51480671,18.53917911,18.511869,16.70933,15.959157,15.697449,16.021477
1237668625695768696,182.53599446,18.55065397,17.871626,16.450661,15.927496,15.697775,15.605102
