objid,ra,dec,u,g,r,i,z
1237673757107816659,92.22868962,24.32490885,23.647434,25.11503,22.313438,20.585833,19.640411
1237673757107816658,92.22711096,24.32327012,23.335188,21.412865,20.201246,19.802849,19.501703
1237673757107816564,92.23337061,24.32125102,21.09337,19.594345,18.777784,18.440975,18.153103
1237673757107816565,92.23416911,24.32295142,23.76222,23.910585,22.317429,21.357687,20.34795
1237673757107816660,92.22956119,24.32322779,22.860191,20.815002,19.164772,18.370913,17.569004
1237673740465669200,92.22814157,24.35015299,19.81942,17.263208,16.23864,15.83502,15.570609
1237673757107816136,92.21029572,24.32730429,19.403622,17.047586,15.947883,15.555542,15.217372
1237673757107816191,92.23999032,24.31704269,24.215645,23.572584,22.046158,21.171768,21.279169
1237673757107816192,92.24094483,24.31778606,22.914072,23.85413,22.180738,21.274305,20.64971
1237673757107816566,92.23530974,24.3188445,21.740477,19.919724,19.00807,18.59654,18.235054
1237673757107816569,92.241459,24.32176484,21.664829,20.022678,19.135159,18.779499,18.536963
1237673757107816690,92.21141536,24.32289358,22.277767,24.54085,25.88714,25.586735,23.988123
1237673740465669127,92.19967826,24.33624802,15.714863,14.314937,14.558496,13.739727,13.65374
1237673740465669135,92.20957082,24.35774402,15.983439,14.569456,14.938653,13.862411,13.760242
1237673740465669167,92.23548575,24.35292504,17.806189,15.943592,15.346994,15.099443,15.016729
1237673740465669178,92.20707626,24.35486676,24.634659,16.156332,15.570729,15.304383,15.163548
1237673740465669195,92.20715473,24.35036594,18.404768,16.837721,16.104464,15.746639,15.543983
1237673740465669205,92.2031546,24.35295122,24.634659,25.114378,16.719419,15.966207,15.585814
1237673740465669218,92.22253875,24.36277316,17.767345,16.54866,16.233604,16.133764,16.04467
1237673757107816193,92.23995657,24.31517932,20.988632,19.241938,18.563828,18.182718,17.929823
1237673757107816834,92.24311723,24.31833425,23.64093,21.654543,20.133055,18.915962,18.125751
1237673757107817034,92.24615961,24.31964641,24.074768,23.199116,21.810371,20.863152,20.12191
1237673757107817140,92.20070966,24.32617474,26.284388,23.568365,22.276049,21.256607,20.178873
1237673757107817156,92.25062049,24.32027288,25.967209,23.587006,22.112015,20.62079,19.900946
1237673757107817184,92.19881352,24.32810461,26.128752,22.97859,22.272141,21.495783,20.170858
1237673740465669130,92.210207,24.37504903,15.994469,14.548594,15.032746,13.85957,13.758996
1237673740465669131,92.20012294,24.35237853,14.546486,13.5123,14.358474,13.666128,13.856171
1237673740465669145,92.20729514,24.36993702,16.856558,15.216409,14.539495,14.265855,14.072359
1237673740465669146,92.18793402,24.33225024,17.053282,15.393973,14.592613,14.268316,14.084348
1237673740465669185,92.170822,24.32866922,17.071438,15.891707,15.60105,15.525599,15.41772
1237673740465669186,92.19324133,24.35217861,18.063354,16.461573,15.745556,15.46667,15.275219
1237673740465669188,92.17300551,24.32562307,17.640615,16.135677,15.661016,15.491714,15.332447
1237673740465669197,92.18282051,24.3333759,17.662323,16.127691,15.780788,15.662803,15.55395
1237673740465669202,92.17621402,24.3507316,17.885012,16.329216,16.024073,15.925824,15.833571
1237673757107816228,92.25977119,24.30921131,22.385998,19.051239,17.516256,16.84141,16.428143
1237673757107816230,92.26421172,24.30327445,21.113991,19.341108,18.543137,18.135759,17.913279
1237673757107816571,92.25618652,24.30933766,22.529478,19.697073,18.585835,18.110691,17.814667
1237673757107816577,92.26628152,24.30522609,23.637264,20.839991,19.140829,18.079885,17.480701
1237673757107816578,92.26794378,24.30709601,23.350008,20.772949,19.444435,18.808023,18.337885
1237673757107816579,92.26640392,24.30713395,24.918535,23.09827,21.631571,20.923281,20.447531
1237673757107816582,92.26740985,24.31278985,24.484161,25.027981,23.746889,20.945728,19.746628
1237673757107816583,92.26724129,24.31211343,21.622002,19.791237,18.920605,18.480368,18.159605
1237673757107816586,92.26794148,24.33356134,23.192184,20.535049,19.118309,18.503027,18.009836
1237673757107816587,92.26811507,24.33283943,24.235245,23.325102,21.440678,20.903494,20.418995
1237673757107816793,92.18870206,24.32748051,24.529264,21.317663,20.262192,19.854067,19.32662
1237673757107816795,92.19201319,24.32310512,23.193138,20.812325,19.88554,19.495483,19.030962
1237673757107816853,92.26572127,24.30944351,25.254892,22.255756,20.753141,19.898302,19.328625
1237673757107816854,92.26444382,24.30861772,23.59873,21.36944,20.068874,19.436153,19.011055
1237673757107816876,92.26723667,24.33859988,24.051964,21.299677,19.764179,19.125513,18.707378
1237673757107817039,92.26267219,24.30705973,24.267649,23.261976,21.465521,20.188028,19.246513
1237673757107817040,92.26197235,24.30622659,25.941164,24.972857,23.377411,21.366219,20.39941
1237673757107817043,92.27279248,24.3097223,24.99655,22.84655,21.527313,20.864134,20.417929
1237673740465669139,92.16701104,24.3537256,16.925396,15.052632,14.896424,13.98012,13.768183
1237673740465669144,92.17094546,24.35851056,14.998236,13.869784,14.604076,13.638615,13.140686
1237673740465669148,92.19205844,24.3821247,16.294554,14.717669,14.68733,14.342593,14.241702
1237673740465669152,92.16541912,24.3322239,17.039871,15.412333,14.704795,14.389016,14.189359
1237673740465669158,92.15889445,24.31498875,16.052078,14.860908,14.714693,14.701778,14.659905
1237673740465669165,92.18462443,24.37973375,18.480759,16.417629,15.408936,15.007996,14.784012
1237673740465669171,92.18705183,24.38126625,18.484783,16.597107,15.580297,15.180957,14.952105
1237673740465669184,92.1679911,24.32727887,18.669325,16.687891,15.799929,15.424376,15.162005
1237673740465669201,92.17004563,24.36483605,22.548389,16.890732,16.089998,15.748971,15.54238
1237673740465669206,92.16693104,24.33028749,19.47595,17.563046,16.469053,16.000397,15.753792
1237673740465669211,92.16100816,24.32274264,18.427439,17.062468,16.353024,16.021854,15.824095
1237673740465669212,92.16802792,24.32841074,18.363596,16.977507,16.333632,16.05438,15.880773
1237673740465670559,92.15779,24.34971487,20.149347,18.421104,17.47859,17.046967,16.788914
1237673740465671129,92.16385,24.36270834,23.566591,22.178823,22.993177,20.893351,20.289213
1237673740465671130,92.16427584,24.36225899,24.547968,25.120813,26.794125,22.138952,20.507998
1237673740465671146,92.17737251,24.36167458,23.476402,21.27944,20.12538,19.552122,19.085835
1237673740465671346,92.16837842,24.36704245,23.613052,22.940008,21.346649,20.313368,19.880119
1237673757107815473,92.28934268,24.31408562,18.91131,17.256714,16.530487,16.183575,15.980482
1237673757107815477,92.28697025,24.31405104,23.444284,21.314638,19.876305,19.220919,18.894133
1237673757107815483,92.29052551,24.31690574,24.465876,24.591928,23.769938,21.64954,20.216558
1237673757107815696,92.29218812,24.32933526,25.165388,21.303036,19.953594,19.369951,18.908367
1237673757107815698,92.29456378,24.33207659,25.297613,22.729551,21.297258,19.861919,19.007093
1237673757107816283,92.28082289,24.3172504,24.969004,24.766825,22.110054,21.158756,20.385723
1237673757107816284,92.27979299,24.31634838,25.187313,25.209581,22.445881,21.044828,20.491165
1237673757107816286,92.28105529,24.31821013,22.284542,19.429108,17.911543,17.248116,16.818884
1237673757107816300,92.2790583,24.32600063,20.359802,18.765884,18.035141,17.698423,17.464905
1237673757107816326,92.28668994,24.33487947,19.544918,17.479706,16.47821,16.0364,15.722137
1237673757107816327,92.28824919,24.33369137,19.375,17.549194,16.902687,16.620731,16.419891
1237673757107816328,92.28440893,24.32996566,19.811581,18.29241,17.524694,17.184381,16.940012
1237673757107816329,92.28616179,24.33585718,23.121849,21.217031,20.192324,19.62759,19.129499
1237673757107816330,92.28297295,24.33257696,25.030449,22.223553,20.674631,19.507875,18.767857
1237673757107816331,92.28482575,24.3330996,24.966383,24.1467,23.410898,21.758387,20.580589
1237673757107816334,92.28295066,24.33640273,20.252399,18.397346,17.552015,17.165525,16.894356
1237673757107816335,92.28462048,24.3388724,23.459925,20.44294,19.503195,19.079109,18.904642
1237673757107816336,92.28349677,24.33743276,22.921961,22.401379,21.156002,20.444946,19.991024
1237673757107816589,92.2810082,24.31422789,23.157494,20.384398,18.71854,17.83807,17.332424
1237673757107816592,92.28364389,24.31334652,22.739075,20.768267,19.908665,19.532095,19.203323
1237673757107816593,92.28352863,24.31273764,23.843704,20.631433,19.184923,18.529526,18.135685
1237673757107816623,92.28700178,24.35304642,22.729965,20.178492,18.555447,17.67915,17.119913
