objid,ra,dec,u,g,r,i,z
1237673740465537591,91.83216305,24.14747202,21.197561,19.460001,18.680037,18.275724,17.962778
1237673740465537411,91.81916291,24.14120913,21.848904,19.993448,19.14311,18.610966,18.292704
1237673740465537574,91.82922037,24.14656304,19.438374,17.756706,17.012304,16.623962,16.344978
1237673740465537583,91.83035921,24.14781366,20.514595,18.767847,18.059849,17.666174,17.399387
1237673740465537624,91.83554231,24.14898958,24.360085,21.608709,20.394314,19.732592,19.250605
1237673740465537636,91.8373399,24.1496107,24.467709,22.743002,21.373762,20.774147,20.396349
1237673740465472860,91.80912691,24.13577399,19.519573,17.793417,17.118792,16.739555,16.537035
1237673740465537409,91.81657295,24.14064575,18.974144,17.32939,16.61935,16.265673,15.993638
1237673740465537412,91.81324778,24.13803754,22.210886,20.167131,19.308496,18.825274,18.552282
1237673740465537594,91.83756071,24.15045163,24.714691,20.117022,18.818157,18.197504,17.801304
1237673740465537602,91.84004564,24.15119484,21.776844,19.991816,19.17342,18.65971,18.399031
1237673740465537625,91.82168361,24.14392988,24.30212,22.769472,21.761425,20.074114,19.627535
1237673740465541069,91.82487838,24.14568743,22.541073,20.611835,19.733698,19.144709,18.779594
1237673740465541071,91.82360607,24.1454054,24.387623,22.146162,21.165136,20.370594,20.016079
1237673740465472863,91.80772765,24.13519583,19.739193,18.113274,17.431927,17.063988,16.867533
1237673740465537408,91.81349771,24.14072992,19.718046,17.416695,16.285328,15.777954,15.355703
1237673740465537410,91.81580404,24.14135095,20.46756,18.719467,17.93721,17.501711,17.184278
1237673740465537413,91.81567743,24.14249075,23.648565,22.473059,20.625092,19.910004,19.559088
1237673740465537577,91.84568571,24.15377097,19.561804,18.042974,17.454052,17.12784,16.868086
1237673740465537592,91.84480831,24.15360385,21.760117,19.691452,18.771801,18.294418,17.972433
1237673740465537595,91.82898161,24.14859975,21.399561,19.602497,18.812256,18.368523,18.029764
1237673740465537617,91.84253622,24.15352557,23.147633,20.636879,19.710506,19.175863,18.968824
1237673740465537641,91.82663558,24.14806212,25.293619,24.912533,22.084311,20.935102,20.208193
1237673740465537642,91.8368529,24.15173354,24.426388,23.879206,21.697315,20.914635,20.32777
1237673740465541070,91.82442814,24.14654023,24.751284,21.122061,20.107569,19.574114,19.219965
1237673740465541575,91.81097951,24.13977483,24.038464,24.430262,23.849665,21.883244,21.693344
1237673740465541576,91.81100523,24.13807447,25.15947,24.120068,22.494358,21.810614,22.594627
1237673740465472859,91.80307812,24.13384282,19.412651,17.705587,16.875473,16.457609,16.225138
1237673740465472892,91.8051289,24.13738104,22.589077,20.946735,20.03809,19.477987,19.24762
1237673740465472913,91.80720378,24.13692366,24.234856,24.127008,21.990816,20.889456,20.76947
1237673740465472915,91.8032751,24.13584909,24.227724,24.387316,22.06617,21.102468,20.61701
1237673740465472924,91.80300246,24.13249004,24.32939,25.382429,23.519434,21.834957,21.405445
1237673740465472926,91.80767453,24.13800259,25.471201,24.618095,22.833769,21.850021,21.197269
1237673740465537216,91.81362616,24.14417117,24.783693,21.823273,21.542767,20.159925,19.548992
1237673740465537220,91.81786409,24.1465246,24.63369,21.547636,20.654976,19.999056,19.6427
1237673740465537415,91.81223169,24.14194491,23.499731,22.759125,22.006723,21.184933,20.847921
1237673740465537563,91.84341751,24.15588051,18.131498,15.8164,14.657457,14.165843,13.771102
1237673740465537567,91.82943478,24.15252077,19.808001,17.608967,16.653683,16.283604,16.015348
1237673740465537573,91.82808303,24.15087754,19.427877,17.910366,17.25359,16.939821,16.718191
1237673740465537578,91.8485716,24.15615702,19.523003,18.035532,17.428085,17.10873,16.851942
1237673740465537579,91.82150745,24.14840305,20.090555,18.494059,17.784483,17.404842,17.137758
1237673740465537582,91.85066993,24.15628202,20.514345,18.792721,17.991299,17.543005,17.249983
1237673740465537593,91.84235643,24.15583602,21.207012,19.568296,18.755907,18.394609,18.12178
1237673740465537603,91.85003389,24.15757601,21.801441,20.027819,19.222563,18.755371,18.479519
1237673740465537607,91.82794247,24.15226029,24.040701,20.454493,19.395611,18.818855,18.477499
1237673740465537609,91.83902888,24.15379867,22.153152,20.270374,19.471199,18.990114,18.676552
1237673740465537628,91.8233266,24.14874556,24.369486,22.418827,20.934683,20.286566,19.971872
1237673740465537629,91.84028524,24.1556049,23.93841,22.112295,20.903639,20.203653,19.888975
1237673740465537630,91.8197137,24.14874475,24.304663,22.056488,21.005356,20.252554,19.967163
1237673740465537632,91.82368604,24.15037937,24.227869,22.624071,21.186253,20.506626,20.006849
1237673740465537633,91.8245093,24.15106133,25.648796,22.421019,21.156013,20.549181,19.911734
1237673740465539864,91.83262937,24.15374783,21.202749,19.291006,18.434872,18.014536,17.760748
