objid,ra,dec,u,g,r,i,z
1237652944769909061,322.46989644,12.23411799,19.979454,19.13933,18.729216,18.578558,18.470959
1237652944769909059,322.47597019,12.23842005,19.96822,19.068312,18.672777,18.532833,18.300293
1237652944769909027,322.47014046,12.23779208,18.210262,16.96796,16.377495,16.11153,15.937754
1237652944769909039,322.47302306,12.24303742,18.655502,17.5061,16.956274,16.706194,16.577713
1237652944769909010,322.48059644,12.25142339,17.438478,16.008549,15.364584,15.05473,14.88378
1237652944769909022,322.43902717,12.23924393,18.139542,16.775475,16.22521,16.023039,15.90165
1237652944769909024,322.46453827,12.25161961,24.634634,25.114368,16.843801,16.008421,15.671517
1237652944769909036,322.44579868,12.23486278,17.691578,17.285711,17.503569,17.731676,17.868505
1237652944769909047,322.46755255,12.24301155,19.242693,18.154993,17.603003,17.406204,17.221968
1237652944769909070,322.44357234,12.23534813,20.815388,19.298756,18.604153,18.370119,18.163221
1237652944769909015,322.46351773,12.26348537,17.915293,16.540257,16.03249,15.856333,15.789703
1237652944769909018,322.48035572,12.26886089,18.022335,16.730799,16.14061,15.858849,15.692805
1237652944769909026,322.45937681,12.26423218,18.344831,16.872147,16.317772,16.130308,16.034472
1237652944769909030,322.45871671,12.26180264,18.354338,17.110161,16.512224,16.209911,16.081968
1237652944769909034,322.4637972,12.2617369,18.299826,17.046431,16.534803,16.348726,16.255253
1237652944769909037,322.43920513,12.24562247,18.743517,17.400045,16.777773,16.519545,16.367491
1237652944769909042,322.44542129,12.25013973,20.446125,18.201466,17.192072,16.834711,16.619642
1237652944769909044,322.44146188,12.25648513,20.84761,18.54665,17.41423,16.954058,16.659193
1237652944769909048,322.45305207,12.26086595,19.302364,18.152077,17.61891,17.397295,17.265205
1237652944769909051,322.43996663,12.24018155,21.344645,19.45636,18.141514,17.390368,16.919922
1237652944769909056,322.42938388,12.24108132,19.606462,18.537291,18.180597,18.020658,17.919594
1237652944769909067,322.41922283,12.236009,20.007572,19.009953,18.672548,19.493822,18.415863
1237652987725086987,322.59732578,12.1819578,25.209101,23.588018,21.846874,20.513245,19.916679
1237652987725087000,322.59656029,12.18331294,23.566282,21.674847,21.208622,21.002312,21.451792
1237652987725087017,322.59753685,12.17691977,24.144035,22.869169,21.884312,21.406771,22.164207
1237652944769909006,322.47406985,12.27121226,17.008478,14.907168,14.12687,16.776381,13.758311
1237652944769909021,322.40462283,12.22796998,18.07143,16.813311,16.224653,15.955317,15.725298
1237652944769909049,322.46562179,12.27196549,19.252172,18.151026,17.688055,17.525452,17.430141
1237652944769909062,322.40082141,12.22522787,20.022209,19.041645,18.731037,18.649097,18.550817
1237652944769911116,322.3991816,12.22164515,23.885118,21.906113,21.321451,21.008305,20.993322
1237652987725086747,322.59223162,12.20836595,17.218559,16.032063,15.616822,15.412326,15.292109
1237652987725086752,322.59485252,12.20802591,19.773342,18.181782,17.492878,17.277233,17.124342
1237652987725086753,322.60179491,12.19030704,19.322811,18.141998,17.569336,17.32073,17.171169
1237652987725086755,322.60020701,12.19496642,23.98208,19.79583,18.28038,17.565657,17.206268
1237652987725086759,322.59001853,12.2189955,21.837049,19.753794,18.77132,18.459349,18.239861
1237652987725086762,322.59799545,12.18791029,20.630533,19.71665,19.348238,19.227142,19.316946
1237652987725086772,322.60148781,12.18254251,23.313272,21.101841,20.600052,20.334269,21.889877
1237652987725086774,322.59328001,12.20285859,23.047478,21.319471,20.756853,20.800764,20.462046
1237652987725086781,322.59208352,12.21232809,23.765028,22.060347,21.21978,20.875568,20.558178
1237652987725086800,322.60321954,12.15322719,18.208176,16.997253,16.398884,16.126657,15.971766
1237652987725086814,322.60037962,12.16099862,20.423632,19.865376,19.4636,18.7791,19.152792
1237652987725086975,322.60279851,12.16736731,19.701839,18.63884,18.149349,17.946674,17.846869
1237652987725086979,322.59989688,12.16934736,20.498337,20.343706,19.842964,20.149792,19.327528
1237652987725086980,322.60052517,12.16977516,22.72274,19.975029,19.547792,19.390778,19.259726
1237652987725086998,322.59888991,12.17321544,23.192163,21.971899,21.217588,20.902718,21.610268
1237652987725087001,322.6008759,12.17573274,23.98107,21.986641,21.487713,21.18598,21.466518
1237652987725087003,322.60295995,12.17692043,23.899805,21.877401,21.337587,21.035542,21.340216
1237652987725087005,322.60421798,12.1773871,23.037497,22.167566,21.503271,21.13908,21.132288
1237652987725087006,322.60339696,12.16528,24.160475,22.290371,21.458652,21.244905,20.90905
1237652987725087014,322.60219735,12.17069394,25.265524,22.883631,21.772743,21.424204,21.111975
1237652987725087018,322.60307582,12.16911667,24.596561,22.765396,22.069138,21.578726,22.013033
1237652987725087019,322.60417355,12.16975621,23.850828,22.848358,21.870314,21.957798,21.36294
1237652987725087605,322.59310339,12.21502607,20.863169,20.205626,19.785538,19.669922,19.71702
1237652987725088843,322.59781672,12.20275851,22.968882,21.841125,21.149368,21.055693,21.284485
1237652944769909005,322.43163158,12.26311448,16.483007,14.759368,13.961766,17.01206,13.379583
1237652944769909017,322.47233493,12.27442722,17.490257,16.552748,16.728283,16.911327,16.971178
1237652944769909046,322.46898625,12.27807799,19.237095,18.007977,17.472244,17.233818,17.085669
1237652944769909053,322.43143727,12.2583013,21.685787,19.119238,18.074743,17.705084,17.436197
1237652944769909054,322.40019438,12.23557126,24.013466,20.540686,19.065928,17.735443,17.008204
1237652944769909069,322.41513664,12.24533695,20.509972,18.260576,28.163622,28.379469,17.111246
1237652944769909871,322.40613886,12.24214806,20.303608,19.340508,19.048706,18.903915,18.916819
1237652944769909872,322.40509384,12.23790718,20.458778,19.5144,19.208544,19.078394,19.006313
1237652944769909873,322.40868176,12.24149106,20.538277,19.528725,19.213449,19.113718,19.113209
1237652944769909874,322.4065468,12.23873993,25.516933,22.545942,20.237043,19.25671,18.623608
1237652944769909875,322.40305123,12.23704735,21.201992,20.378359,20.084261,20.035862,20.013304
1237652944769909876,322.40968409,12.24078565,24.315956,21.588278,21.003864,20.975082,21.786524
1237652944769909877,322.40522758,12.24140611,25.176702,23.095417,21.940588,20.97637,20.215405
1237652944769909878,322.40776151,12.23971398,23.586405,22.69961,21.8067,21.796894,21.735132
1237652944769909879,322.40783346,12.24124046,24.381392,22.452988,21.868361,21.533182,21.111578
1237652944769910522,322.39288803,12.22127127,21.938128,21.136248,20.689262,20.56992,20.851057
1237652944769911051,322.39050252,12.22016903,23.115484,22.087053,21.550276,21.219759,21.829311
1237652987725086743,322.60748685,12.18340907,16.305172,14.690517,14.177735,13.932685,13.83801
1237652987725086748,322.60324061,12.18494289,17.265808,16.007448,16.138784,16.22883,16.278488
1237652987725086756,322.60584517,12.18241105,23.764479,19.769531,18.552687,18.195988,17.867008
1237652987725086764,322.59172854,12.21915101,20.935114,19.897861,19.506241,19.405821,19.412449
1237652987725086798,322.60882788,12.15894396,18.201754,16.952242,16.351849,16.069286,15.917866
1237652987725086801,322.60464442,12.1541388,18.343327,17.099361,16.492729,16.214338,16.056833
1237652987725086811,322.60496732,12.16249457,19.990284,18.932522,18.46303,18.340775,18.267683
1237652987725086816,322.60675306,12.16258179,20.375919,19.691181,19.327667,18.938379,19.083685
1237652987725086902,322.58931307,12.22871214,23.191187,22.835894,22.131495,21.663731,21.985355
1237652987725086908,322.58972228,12.22799716,24.111498,23.638613,22.117573,22.076147,21.823311
1237652987725086918,322.59148455,12.22526745,23.987484,23.872852,22.691429,22.906597,22.046251
1237652987725086974,322.60874407,12.17094952,17.275131,15.973181,16.107002,16.214329,16.246758
1237652987725086988,322.6052623,12.17443759,22.539848,21.476458,20.962891,20.630207,20.71657
1237652987725086989,322.60708431,12.17349288,22.327269,21.24968,20.889753,20.687363,20.704922
1237652987725086995,322.60634098,12.17237536,23.352362,21.876093,21.212986,21.216413,21.389847
