objid,ra,dec,u,g,r,i,z
1237665442056700148,205.47068113,28.4117697,16.767365,15.684687,15.58111,15.545054,15.531213
1237665442056700147,205.4731393,28.42378942,16.709816,15.539003,15.563225,15.596179,15.651636
1237665442056700160,205.46220212,28.40916143,17.342644,16.177958,15.91258,15.774396,15.771406
1237665442056700175,205.46707324,28.41801361,19.000013,17.7591,17.22509,16.96884,16.89855
1237665442056831114,205.64191135,28.38484034,18.113062,16.968414,16.393087,16.085644,15.992883
1237665442056831118,205.64053236,28.38726251,18.436495,17.177248,16.624699,16.340521,16.263788
1237665442056700165,205.46680057,28.42541009,18.249636,16.920235,16.323,16.058556,15.932194
1237665442056700167,205.46364111,28.41551139,18.331228,17.701242,18.681393,16.39995,16.534109
1237665442056700169,205.47769753,28.44383073,18.61385,17.345667,16.811842,16.562208,16.468014
1237665442056700176,205.47238358,28.42983157,19.137312,17.930752,17.361958,17.077461,17.013498
1237665442056700178,205.46810223,28.42965006,19.25511,18.026516,17.487356,17.230827,17.152405
1237665442056700183,205.4680365,28.43779682,19.32682,18.098923,17.603466,17.355923,17.298117
1237665442056700186,205.45375699,28.4187246,19.525562,18.227749,17.754681,17.504175,17.444798
1237665442056700139,205.47423462,28.44391493,16.813108,14.941334,14.15511,16.278097,13.627508
1237665442056700161,205.44265358,28.41388986,18.107954,16.746874,16.181898,15.921106,15.80654
1237665442056700172,205.47863626,28.44971957,18.89053,17.621597,17.138783,16.879711,16.791321
1237665442056700174,205.45359991,28.42557644,18.888365,17.619644,17.099806,16.835014,16.777487
1237665442056700180,205.47817046,28.44752296,19.265167,18.079607,17.591656,17.365862,17.272083
1237665442056700185,205.46686461,28.43800514,19.445644,18.247208,17.73028,17.436224,17.361885
1237665442056700189,205.47841772,28.45117055,19.529501,18.248755,17.768572,17.538645,17.472054
1237665442056700191,205.45839195,28.4413333,19.500004,18.335827,17.82662,17.563932,17.511013
1237665442056831097,205.66183673,28.39184016,16.589123,14.931766,14.280911,15.892015,13.71946
1237665442056831106,205.65742592,28.3837584,16.795853,15.664033,15.58593,15.521977,15.539068
1237665442056831107,205.66130911,28.37989449,16.928717,15.809851,15.590375,15.440799,15.443315
1237665442056831109,205.6552579,28.38887056,17.075443,15.920485,15.639774,15.455133,15.428444
1237665442056831112,205.64799984,28.41072277,17.838192,16.489239,15.936141,15.661915,15.544482
1237665442056831117,205.65487723,28.38231285,18.488802,17.195211,16.563446,16.241396,16.171009
1237665442056831135,205.65780087,28.38079332,19.802351,18.757904,18.229479,17.98278,17.96397
1237665428630667478,205.4196854,28.4057008,19.733833,18.689093,18.307793,18.149454,18.178667
1237665428630667480,205.42026283,28.39926828,19.559296,18.591637,18.24061,18.137924,18.157417
1237665428630667507,205.41762605,28.36947293,20.055708,19.110928,18.783176,18.696671,18.731398
1237665428630667529,205.42193757,28.39799183,20.315586,19.393925,19.087246,18.92185,19.216431
1237665428630667537,205.42009729,28.39529627,20.367443,19.422556,19.129658,18.97949,19.179197
1237665442056700137,205.44068658,28.41657755,16.54874,14.913006,14.420751,14.743381,12.431452
1237665442056700140,205.43441001,28.43465986,16.521383,14.749277,14.704432,14.619163,13.360495
1237665442056700142,205.4360199,28.43904954,17.174749,15.629318,14.977442,14.672401,14.531728
1237665442056700144,205.47823151,28.46443956,16.293709,15.10978,15.24637,15.302255,15.355875
1237665442056700145,205.44595468,28.42943718,17.53908,16.0228,15.393749,15.094948,14.980773
1237665442056700162,205.4829598,28.46824445,17.400412,16.240038,16.036917,15.93917,15.940845
1237665442056700171,205.45096217,28.43235526,18.901051,17.600283,17.100019,16.847168,16.771305
1237665442056700184,205.4300295,28.42426632,19.376207,18.132282,17.651442,17.466429,17.357231
1237665442056700192,205.44098856,28.42168734,19.502506,18.286621,17.765377,17.550552,17.49902
1237665442056700200,205.47851878,28.45940683,19.733332,18.517105,18.041042,17.829638,17.807007
1237665442056700201,205.43798886,28.42687974,19.676699,18.544542,18.111221,17.843111,17.870872
1237665442056700203,205.45049653,28.4561864,19.653854,18.660456,18.176962,17.9245,17.880405
1237665442056700206,205.4581931,28.4422391,19.803335,18.656744,18.25391,18.024815,18.006372
1237665442056700207,205.44919967,28.44520038,19.551817,18.681229,18.278032,18.073277,18.108612
1237665442056831111,205.65597012,28.43272828,17.825874,16.36274,15.806955,15.505691,15.398833
1237665442056831113,205.66849707,28.39173411,18.207926,16.823681,16.306293,16.034985,15.940451
1237665442056831116,205.67741915,28.38292182,19.06995,17.309515,16.504351,16.124233,15.961452
1237665442056831123,205.64928344,28.42998459,19.022293,17.686949,17.200533,16.934244,16.868988
1237665442056831125,205.67330843,28.3942544,19.208401,17.987436,17.471344,17.217813,17.151693
1237665442056831128,205.66442782,28.41052541,25.433636,20.259037,18.814932,17.625093,17.047318
1237665442056831134,205.6714206,28.41114861,19.777067,18.594786,18.155216,17.916941,17.88419
1237665442056831139,205.66533811,28.40528521,19.805479,18.665075,18.17771,17.977253,18.034174
1237665442056831146,205.65162857,28.43494572,21.37079,25.118036,24.801756,24.360699,17.978876
1237665428630667455,205.40270706,28.38261343,16.303406,15.104419,14.54498,14.378231,14.309305
1237665428630667461,205.40832295,28.40928399,17.33522,16.212208,15.907428,15.805606,15.770288
1237665428630667464,205.40859778,28.37137215,18.199547,16.76424,16.167686,15.989028,15.918011
1237665428630667467,205.41105303,28.40156872,18.423151,17.191967,16.608173,16.384544,16.284813
1237665428630667470,205.40315173,28.38259241,20.510914,25.114376,24.802025,18.882597,22.826895
1237665428630667471,205.40862557,28.40185914,19.451059,18.262487,17.768515,17.559252,17.512016
1237665428630667479,205.40488634,28.36487796,19.780687,18.730125,18.419151,18.279007,18.224104
1237665428630667489,205.40487818,28.35952753,19.944681,18.954554,18.728476,18.587999,18.577545
1237665428630667491,205.4141667,28.36273271,19.849417,18.914862,18.603531,18.498245,18.52087
1237665428630667492,205.41193636,28.36440634,21.556337,19.93574,18.966545,18.482769,18.246418
1237665428630667494,205.41282845,28.37569526,20.037361,19.036825,18.763485,18.639069,18.716965
1237665428630667500,205.41010505,28.38216465,19.952318,19.042891,18.721443,18.609085,18.671825
1237665428630667503,205.40369568,28.36444531,19.968021,19.020559,18.812553,18.692255,18.711334
1237665428630667514,205.41426551,28.37769668,20.106672,19.135115,18.855007,18.735304,18.763464
1237665428630667518,205.41527092,28.39792598,20.201471,19.263046,18.948164,18.812996,18.965748
1237665428630667521,205.41069014,28.41071224,20.398542,19.377436,19.02656,18.872818,18.892101
1237665428630667526,205.41357187,28.40036272,20.228476,19.294888,18.993458,18.869503,19.012356
1237665428630667533,205.40857652,28.3884641,20.376007,19.395109,19.110176,18.989962,18.990025
1237665428630667538,205.41338778,28.39632331,20.409325,19.418953,19.123013,18.969776,19.091185
1237665428630667735,205.41104265,28.35238827,17.649147,16.248373,15.609287,15.352235,15.221603
1237665428630667739,205.41284269,28.3524003,19.839468,18.914591,18.597706,18.501101,18.471046
1237665428630667740,205.41022446,28.3363502,20.413998,19.453041,19.086348,18.958384,18.925552
1237665428630667744,205.41245168,28.34829901,21.415682,20.458448,24.80196,20.249895,21.009687
1237665428630667747,205.41190105,28.34841532,24.63501,20.58728,20.139753,19.73246,22.827047
1237665428630667748,205.41306247,28.35064343,21.53286,20.641344,20.969688,20.73657,20.315992
1237665428630667752,205.41038936,28.33895976,21.172047,20.356159,20.029119,19.917084,19.877367
1237665428630667754,205.40830634,28.35454973,21.5998,20.444218,20.234762,20.032578,19.881107
1237665428630667756,205.41164094,28.33752072,21.658035,20.533791,20.20295,20.023991,20.066729
1237665428630667761,205.41032346,28.34907746,21.763693,25.107639,24.802467,20.472702,22.828489
1237665428630667762,205.41255088,28.35463308,22.21483,21.398392,21.110479,20.973328,21.277012
1237665428630667765,205.41146082,28.35035288,22.641222,22.218002,21.480438,24.361799,21.052542
1237665428630667778,205.40908833,28.35441331,23.960472,23.029993,21.651922,21.221766,22.550756
1237665428630667779,205.4125339,28.34043753,23.441177,22.22728,21.583466,21.39292,22.068165
1237665428630667780,205.41234964,28.33959108,23.688677,22.665215,21.649174,21.308613,21.923149
1237665428630667782,205.41270906,28.34755733,24.664614,22.666395,21.818167,21.77453,21.896559
1237665428630667789,205.41234562,28.34531937,24.342396,24.675419,22.852699,23.063305,21.784723
1237665428630668605,205.40901141,28.34534454,20.686832,19.718903,19.448074,19.364494,19.310404
1237665428630668607,205.40721442,28.3449342,21.211246,20.296837,19.991714,19.852663,19.978479
1237665428630668612,205.41034232,28.34545755,24.063496,22.27471,21.716772,21.448946,21.575224
1237665428630669906,205.40715772,28.35716798,22.515757,21.430391,21.324095,20.897575,20.884224
1237665428630669924,205.41053257,28.35799185,24.865545,22.972507,22.708195,21.996756,21.692947
1237665442056700138,205.44154435,28.45479726,14.796639,14.135728,13.240328,13.101414,9.362783
1237665442056700156,205.43786382,28.44408787,16.893511,15.682178,15.761728,15.818037,15.896795
1237665442056700166,205.4419499,28.45964335,18.342194,17.003559,16.418961,16.107433,16.045635
1237665442056700177,205.47014665,28.47360141,19.111078,17.824219,17.348097,17.118048,17.000854
1237665442056700194,205.43104759,28.44995023,23.865816,20.971891,19.102182,17.593386,16.814753
1237665442056700210,205.48010055,28.48004803,19.730764,18.662699,18.298355,18.114861,18.076015
1237665442056831102,205.68852678,28.37813999,16.095819,14.976941,15.154576,15.249063,15.338433
1237665442056831104,205.68405455,28.38580536,17.604115,16.101852,15.483697,15.146633,15.034157
1237665442056831108,205.68630417,28.39603202,16.816742,15.669227,15.53653,15.42621,15.44944
1237665442056831121,205.65563965,28.45793339,18.676622,17.351995,16.862675,16.600552,16.516823
1237665442056831127,205.68175267,28.38366223,19.287645,18.082792,17.591263,17.352005,17.301991
1237665442056831131,205.68825136,28.37703304,19.607738,18.468142,17.945389,17.747696,17.710711
1237665442056831138,205.6770773,28.40838463,19.326412,18.311193,18.216442,18.27644,18.329086
1237665442056831559,205.66396826,28.45067964,21.176577,20.076756,19.80348,19.657162,19.60124
1237665442056831560,205.66265952,28.45117396,22.057293,20.786848,20.364092,20.164291,20.455667
1237665442056832834,205.66354994,28.45404975,22.395073,21.640898,21.061991,20.845198,20.578878
1237665442056832841,205.66870539,28.45057253,23.715469,22.461895,21.876047,21.606588,21.65708
1237665428630667452,205.40124757,28.35674291,16.916838,14.852902,14.833302,14.867473,13.300041
1237665428630667466,205.40412511,28.417428,18.141273,16.809069,16.206181,15.967725,15.857124
1237665428630667468,205.39834518,28.41645402,18.511084,17.19813,16.639271,16.40082,16.297869
1237665428630667474,205.4002279,28.38699512,19.736509,18.651497,18.202309,18.004023,17.984043
1237665428630667493,205.39939806,28.40518575,19.545996,25.114407,24.802061,24.361835,19.372015
1237665428630667496,205.39802487,28.38986931,20.086803,19.057583,18.772337,18.647417,18.748007
1237665428630667505,205.40041922,28.40578902,20.148098,19.143194,18.849586,18.71751,18.83021
1237665428630667509,205.39712804,28.36382019,19.943949,18.930634,18.708576,18.611643,18.600601
1237665428630667510,205.40133913,28.40680184,20.070927,19.132483,18.833708,18.700766,18.81296
1237665428630667511,205.39282384,28.3631372,20.044802,19.116499,18.838221,18.77984,18.820728
1237665428630667513,205.3961517,28.35388903,20.208763,19.22599,18.999838,18.842829,18.856501
1237665428630667515,205.39199768,28.38768126,20.266659,19.288549,19.021463,18.874681,18.856752
1237665428630667528,205.39397877,28.4001874,23.448278,21.907087,20.345282,19.014637,18.430082
1237665428630667535,205.39090693,28.36940114,20.436014,19.453825,19.133329,19.025143,19.080519
1237665428630667539,205.39406818,28.37178667,20.363523,19.375402,19.08474,18.985758,19.048283
1237665428630667642,205.39917671,28.33466245,20.623688,19.647236,19.273943,19.174978,19.174059
1237665428630667644,205.40007,28.33882275,21.205484,20.169474,19.842607,19.727167,19.783121
1237665428630667645,205.39935172,28.33853773,21.654545,20.589636,20.204273,20.049936,20.317335
1237665428630667648,205.4019378,28.3382779,21.437023,20.553207,20.152161,19.985424,20.089489
1237665428630667649,205.40457448,28.33909215,21.659876,20.745165,20.400404,20.322495,20.457674
1237665428630667651,205.40219894,28.33466501,22.56391,20.928659,20.493601,20.26416,20.25712
1237665428630667653,205.4060266,28.33865172,22.042038,21.112064,20.665134,20.624027,20.46806
1237665428630667654,205.40494879,28.33869341,23.745022,22.836245,22.757488,21.082655,21.19754
1237665428630667661,205.40134658,28.3370545,23.880428,22.491728,21.722412,21.939974,21.257055
1237665428630667665,205.40185982,28.33642875,24.912806,23.309597,22.378935,21.97204,21.832863
1237665428630667666,205.39745206,28.33943684,23.991705,24.72031,22.505077,21.762356,20.934326
1237665428630667667,205.40101626,28.3398192,23.929325,24.185003,23.020451,22.058905,21.627216
1237665428630667672,205.40049514,28.33785182,24.252445,24.391768,22.674959,22.369627,23.197844
1237665428630667675,205.39985394,28.33159094,24.97867,25.020544,24.710163,23.037085,23.225578
1237665428630667737,205.40702644,28.33195587,19.715109,18.80084,18.463984,18.377756,18.339811
1237665428630667742,205.40361013,28.33214385,20.889734,19.799725,19.46653,19.389465,19.313021
1237665428630667746,205.40620728,28.33149868,21.316521,20.233887,19.843868,19.755926,19.786549
1237665428630667750,205.40985119,28.33439338,21.216396,20.252285,19.91408,19.834339,19.824293
1237665428630667757,205.40936159,28.33711692,21.8389,20.71467,20.34664,20.157436,20.225554
1237665428630667759,205.40456759,28.33359543,21.873922,20.795977,20.3874,20.29561,20.395283
1237665428630667766,205.40594441,28.33545534,23.538383,22.598869,22.097509,20.981091,20.561377
1237665428630667767,205.40719084,28.33311505,22.202616,21.228338,20.716007,20.843494,20.722858
1237665428630667770,205.40929888,28.33292698,22.937023,21.610443,20.993984,20.847563,21.091881
