objid,ra,dec,u,g,r,i,z
1237668565032435922,199.10030132,17.70361574,17.752703,16.353062,15.771854,15.46567,15.320659
1237668565032435970,199.09793638,17.69685739,19.69482,18.620861,18.265715,17.993002,17.963818
1237668565032435915,199.09288233,17.69815701,17.304653,15.698743,14.980863,14.676744,14.49625
1237668565032435917,199.09224374,17.698568,17.390276,15.822598,15.131871,14.791792,14.691701
1237668565032435959,199.09722766,17.68824128,19.339985,21.002934,20.060692,19.590374,17.450823
1237668565032435962,199.09688023,17.70256333,19.443113,18.283037,17.887264,17.600552,17.540224
1237668565032435938,199.08620521,17.68797533,18.12641,17.149263,19.239023,19.123669,18.493071
1237668565032435941,199.09112706,17.71407747,18.215071,25.114372,24.802025,24.361799,22.826902
1237668565032435949,199.0962414,17.72308454,18.056305,17.059559,17.284719,19.814592,19.23658
1237668565032435961,199.09102204,17.70823843,21.972492,25.114376,24.802029,24.361801,17.262224
1237668565032435969,199.09737495,17.71550784,19.669743,18.584499,18.205191,17.922449,17.858971
1237668625165779136,199.08592655,17.71300059,17.077587,15.363273,16.723101,14.641003,13.825128
1237668625165779213,199.08568611,17.71156933,20.609026,19.766016,19.234251,19.043398,19.019262
1237668565032435932,199.09132403,17.67337247,18.458422,17.03413,16.501587,16.152046,16.021366
1237668565032435942,199.09288991,17.67546301,17.987514,16.790836,17.028671,17.148176,17.214018
1237668565032435951,199.09086914,17.67585941,18.880186,17.715832,17.200579,16.900675,16.77256
1237668625165779150,199.07615015,17.71447455,22.455193,22.185068,16.703342,20.242767,16.281908
1237668625165779158,199.08269923,17.68899914,18.053635,17.080833,17.374554,17.491323,17.631687
1237668625165779159,199.08128111,17.67794141,18.755173,17.583046,17.028027,16.817057,16.637064
1237668625165779163,199.08073816,17.68475726,19.031099,17.886415,17.463535,17.163914,17.03447
1237668625165779176,199.07768851,17.70252359,19.530651,18.426472,17.987345,17.732395,17.646168
1237668625165779187,199.08067251,17.71152074,19.955299,18.87117,18.456207,18.16691,18.058868
1237668625165779188,199.07722518,17.71829002,19.917833,18.847378,18.437853,18.171371,18.028379
1237668625165779190,199.08155528,17.72308411,19.923422,18.872946,18.465672,18.185677,18.078033
1237668625165779199,199.07468313,17.68678046,20.086973,19.056087,18.630468,18.337259,18.265438
1237668625165779201,199.0856979,17.71667604,20.200047,19.183266,18.770262,18.489077,18.385286
1237668625165779206,199.07433719,17.709044,20.244181,19.154448,18.805166,18.51643,18.417562
1237668625165779214,199.08283969,17.6752078,20.591864,19.872309,19.466887,19.34075,19.263254
1237668565032435928,199.09149693,17.66666571,18.092518,16.709082,16.147629,15.862844,15.705235
1237668565032435934,199.09698417,17.66229488,17.81249,16.753284,16.426889,16.252491,16.170897
1237668565032435937,199.08434921,17.6711477,17.993427,16.740103,16.831371,16.852434,16.882977
1237668565032435939,199.08840304,17.66386346,17.9625,16.709814,16.949532,24.361805,20.259638
1237668565032435946,199.101001,17.74364355,18.567562,17.384043,16.866816,16.569557,16.451809
1237668565032435953,199.09509159,17.65329984,18.947855,17.759869,17.294355,17.031723,16.892794
1237668565032435966,199.10023365,17.7492228,19.457125,18.341078,17.927429,17.64101,17.528727
1237668625165779139,199.08261426,17.73603703,17.163477,15.854396,15.462106,15.204329,15.124836
1237668625165779151,199.06881446,17.7067227,18.110458,25.114368,17.007236,24.361795,22.826902
1237668625165779156,199.06945652,17.71957665,20.283463,25.11437,16.806841,24.361797,16.344151
1237668625165779160,199.06544432,17.70806127,21.044706,22.356924,17.22143,24.361795,16.845209
1237668625165779161,199.05982629,17.69570504,19.012911,17.846792,17.390142,17.09445,16.961863
1237668625165779164,199.07241148,17.72036183,20.953806,25.114367,17.666941,24.361795,22.826902
1237668625165779165,199.06455917,17.68146724,19.115595,17.940174,17.494274,17.211689,17.078627
1237668625165779174,199.06574359,17.67813934,19.417305,18.38578,17.953886,17.718544,17.562496
1237668625165779181,199.06066358,17.69953065,19.661621,18.587345,18.210396,17.907997,17.80267
1237668625165779182,199.06913121,17.71554548,23.663603,20.765863,19.442171,17.932285,17.175421
1237668625165779183,199.07206809,17.69104569,19.858414,18.763882,18.293562,18.044327,17.920921
1237668625165779184,199.07468642,17.73261382,19.800226,18.699865,18.310438,18.025879,17.91
1237668625165779186,199.06465182,17.69499813,19.913557,18.861052,18.473423,18.193054,18.089209
1237668625165779189,199.06814897,17.70310568,19.819557,18.806208,18.373716,18.117277,17.991919
