objid,ra,dec,u,g,r,i,z
1237668496864903300,198.21526378,18.114916,19.171984,17.798025,17.259295,17.032543,16.953117
1237668496864903310,198.21629278,18.113943,19.689621,18.264139,17.757647,17.532381,17.48616
1237668496864903262,198.20232921,18.11371338,18.294647,16.753336,16.14176,15.859194,15.75582
1237668496864903270,198.23934564,18.10899041,18.005186,16.78923,16.98881,17.166332,17.285524
1237668496864903305,198.22934124,18.11072708,19.373199,18.01276,17.499903,17.254831,17.188307
1237668496864903320,198.22756287,18.1091057,19.591103,18.489143,17.978891,17.778734,17.735929
1237668496864903251,198.19975242,18.10889884,17.321182,15.357405,14.539441,14.169909,14.001041
1237668496864903259,198.25013752,18.10555749,17.973301,16.379519,15.720768,15.432362,15.286967
1237668496864903282,198.25815412,18.11224123,18.642885,17.261841,16.666309,16.442722,16.317097
1237668496864903287,198.23678912,18.10592259,18.62126,17.312237,16.738956,16.492968,16.390915
1237668496864903296,198.26122492,18.10821972,19.075022,17.72031,17.227129,17.064171,16.985929
1237668496864903306,198.26296653,18.11148845,19.288752,18.025522,17.496031,17.303061,17.204985
1237668496864903307,198.25910279,18.11082723,19.354794,18.057407,17.544174,17.350578,17.247675
1237668496864903311,198.21602741,18.1048215,19.528814,18.175241,17.685522,17.456623,17.363297
1237668496864903250,198.23857025,18.10138732,16.983377,14.307232,13.758615,13.654845,14.189538
1237668496864903252,198.22901734,18.09308149,17.370806,15.549569,14.817404,14.483427,14.332266
1237668496864903261,198.20490247,18.10473846,17.886646,16.564135,16.124651,15.927346,15.956975
1237668496864903267,198.18728131,18.1081492,18.489183,17.029989,16.42981,16.160627,16.055616
1237668496864903271,198.22768994,18.10126886,18.604736,17.186699,16.593546,16.332516,16.227598
1237668496864903276,198.19137836,18.10169167,18.236143,17.011326,17.181662,17.343098,17.461128
1237668496864903277,198.19044455,18.10720767,18.146511,16.881008,16.892735,16.939596,17.014862
1237668496864903289,198.24849835,18.09670803,18.692327,17.412598,16.861671,16.640278,16.552483
1237668496864903290,198.19249171,18.11084408,18.373461,17.151411,17.099422,17.095882,17.1535
1237668496864903301,198.20034353,18.10562951,18.782076,17.741873,17.364328,17.225883,17.238396
1237668496864903313,198.19163877,18.10723583,18.608938,21.924006,21.813175,21.736128,19.920107
1237668496864903314,198.26040482,18.10024925,19.670616,18.406803,17.897638,17.70916,17.634598
1237668591339110547,198.17523117,18.11299329,18.272528,17.047998,17.191147,17.37005,17.448647
